favorite_count;full_text;Predicted_Label
0;@katakudahnikah pernah juga!!! udah mah telat mendung lagi padahal keterangannya dia bawa motor beat gt eh pas dateng pakenya motor listrik ;negatif
7;ku kira cuma di video-video viral doang soal orang nabrak bocil pake motor listrik. ternyata hampiiiirrr banget kejadian di aku pagi ini. bocah pake motor di jalan raya kaga liat kanan kiri kaga ada bunyi motor atau apapun lah main nyelonong I almost tabrakan untungku rem.;negatif
5;Akio Toyoda chairman of Toyota Motor Corporation menyatakan di masa depan kendaraan listrik hanya bisa menguasai 30% pasar otomotif. 70% justru dikuasai teknologi HIBRIDA dan HIDROGEN. https://t.co/Oxgo4hwj0f;netral
0;@PallakaGO @bentangnegeri Tak masalah bang apapun usahanya baik dari 1 2 3 demi kebaikan di dukung sj.kita nih masyarakat.masalah becak motor listrik bkn perdebatan.di luar negri pemakaian bahan bakar sdh berkurang mereka pakai trans umum atau naik https://t.co/K8SIytx4N4 cm becak mbl jg hrs berkurang;negatif
0;15 Lokasi Swap Baterai Motor Listrik Honda di Jakarta https://t.co/8ugUSLpUts;netral
0;"Biar kejadian kayak gini ga berulang ada baiknya memang kredit motor harusnya dipersulit biar orang miskin &amp; minim edukasi ga membahayakan org lain di jalan. Bukan malah pajak kendaraan bermotor dinaikin buat ngepush org beralih ke kendaraan listrik ";negatif
0;Cek Sepeda Listrik Motor 48V Sepeda Listrik Dewasa Sepeda Motor Listrik Premium Mewah Model Terbaru 2023 dengan harga Rp1.077.000. Dapatkan di Shopee sekarang! https://t.co/TbbFT4OWV2 https://t.co/30GLSHZqIP;netral
0;@gilangibnua @cobeh2022 Salah besar. Pajak penghasilan/motor e piro bayar bpjs piro rego panganan mundhak opo ra rego listrik/bensin angkutan budhal kerjo enek opo ora kuwi kabeh tergantung sopo presiden e;negatif
0;Temukan dan dapatkan Sepeda Listrik 3 Roda 48V20A / 3 Roda Sepeda Motor Listrik / 45 Km/H Electric E Bike SepedaListrik / outdoor sepedaMotor hanya Rp9.594.000 di Shopee sekarang juga! https://t.co/HreJYa0esL #ShopeeID https://t.co/amWTuAgE8J;netral
0;Cek SELIS - EMotor Motor listrik Agats - Battery SLA - Off The Road dengan harga Rp13.990.000. Dapatkan di Shopee sekarang! https://t.co/E3OUKFW3Qq https://t.co/NQtpxpbcGv;netral
0;Cek SELIS - EMotor Motor listrik Agats - Battery SLA - Off The Road dengan harga Rp13.990.000. Dapatkan di Shopee sekarang! https://t.co/E3OUKFW3Qq https://t.co/YbmOq25V01;netral
1;Motor listrik yg keren bngt ....ga kehujanan dan sangat2 keren Segera miliki Selis motor listrik yg 1 ini ya gaes https://t.co/nSRrm3Cnoi https://t.co/52ud77uBSQ;positif
0;Weh baru ini dapet grab motor yg listrik berasa naek becak soalnya ga ada suaranya ;negatif
0;Pinternya bosku satu ini naikin pajak motor bbm...agar ber alih ke motor listrik pabrik milik nya tambang jg bosku yg punya..pasti akan kaya raya..bgmn dg rakyat...??? https://t.co/RVWLtLhGsu;negatif
0;Cek Sepeda Listrik Motor 48V Sepeda Listrik Dewasa Sepeda Motor Listrik Premium Mewah Model Terbaru 2023 dengan harga Rp1.077.000. Dapatkan di Shopee sekarang! https://t.co/Qq8FvOFVXO https://t.co/HcEVW4jSsl;netral
0;@tanyakanrl Beli motor listrik aja;negatif
1;Masuk group motor listrik di FB. Ternyata ide orang Indonesia itu adaaaa aja. Ternyata kita bisa custom baterai rakitan buat motor kalau pengen upgrade/ganti. Mau pesen jadi bisa mau rakit sendiri bisa ntar di kasih tutorial. Nggak usah takut nanti kalau baterai udah ngedrop. https://t.co/AYIaK91VRf;negatif
0;Belom siap sama motor listrik tapi kalo mobil bolehlah;netral
0;@negativisme Ehhhh......Nggak ngitung investasi blender... Listrik.. Motor buat jualan... Sewa tempat gaji karyawan... Nggak gitu juga nyontohinnya... Bambang....;negatif
0;@HipoHipolucu Yauda nitip motor listrik;negatif
0;@Gi_Grey Perempuan cerdas ini pernah ke morowali sana? Liat tanbang nikel dan pekerjanya? Perempuan ini pernah ke showroom motor listrik yang tersebar di kota2 kota besar? Kau liat made in mana?;negatif
0;Sepertinya memang era listrik bakal dimulai buktinya video tentang motor listrik banyak yang nonton Ada kah yang berencana mau mengganti atau menambah motor listrik disaat subsidi pemerintah masih ada Komen yang stay di jabodetabek https://t.co/mmqNq4a0Ro;negatif
49;@SelebtwitMobil nambahin : sepeda listrik itu konsepnya sama dengan motor kalo speednya bisa diatas 15km/h jadi orang tua jangan kasi anak kecil naik sepeda listrik apalagi ke jalan. udah kasi sepeda gayung sehat kan. di jalan selain emak bocil sepeda listrik juga gws banget;negatif
0;@SelebtwitMobil Betul mas kami di safekids Indonesia concern banget soal ini. Aku pribadi rada kesal ya kalau ke alun-alun daerah liat bocah naik motor (kecil) listrik keliling-keliling. Diwahanain. Memupuk smp pada naik motor;negatif
0;GUEE NGAKAK BERENTI HEH!!! GUE KEBAYANG WONPIL BAWA MOTOR LISTRIK AJA UDA NGAKAK;negatif
0;Bayangin Sungjin lagi naik motor R15 tiba-tiba disalip sama Wonpil yang lafi kendarain motor listrik tanpa suara;positif
0;@valiisaa real story ini temen w dulu katanya dia punya temen pas mabok jadi motor rx king lari sepanjang komplek (mulut ngomong drengdengdengdengdengdeng sfx motor rxking) trs dia sendiri jadi tiang listrik;negatif
61;@unmagnetism Nggak jadi dong giveaway 1 juta nya ? padahal klo dapat lumayan itu bayar WiFi bensin motor dan bayar listrik;negatif
1;Enaknya ya... Yg korupsi proyek KCIC hidup santai bermewah² hutangnya mau bebankan ke pemilik motor non listrik se-Indonesia lewat kenaikan pajak motor !! Dzolim ga itu? https://t.co/BU1lf7Hd7A;negatif
0;Mitos atau Fakta Motor Listrik Susah Dijual dan Harganya Anjlok Saat Dijual https://t.co/t30fPLQr5G;netral
0;Gaji 3 juta. Potong koperasi sisa 2 jutaan. Bayar cicilan motor 800rb. Belum listrik air bpjs ibu makan dll. Berarti miskin bgt.;negatif
1;Padahal kerja jadi abang bentor (becak motor) udah ruwet beli pertalite. Penumpang yang sepi dan penghasilan yang belum tentu sehari dapat duit bisa2 nombok. Apalagi kalau bentornya diganti ke becak listrik...di mana stasiun pengecasan battere? Dan gimana kalo batterenya soak?;negatif
3;Gotion Indonesia Sosialisasikan Kendaraan Listrik dengan Menggelar Parade Motor Listrik https://t.co/6Jy0M1ntpX #TempoFoto;netral
0;@peakyviolet Iya tinggal pake motor listrik ;negatif
0;@Purplewithyell1 Tbh indo ini belum cocok pake listrik. Biayanya makin mahal + kalo rusak tuh suku cadangnya susah didapat. Trus jg gak bisa dipake buat bepergian jauh (ex: motor listrik) karena kalo dayanya abis mau isi dimana anjir??? Gak kayak di LN tuh tempat ngecharger banyak?;negatif
0;Jika 02 terpilih pajak sepeda motor akan di naikkan agar rakyat beralih menggunakan sepeda listrik agar sepeda motor listrik dagangannya laku https://t.co/7Tmbzzi5kv;netral
0;Daftar 58 Dealer Motor Listrik Honda e: Shop di Jakarta dan Tangerang https://t.co/n0lOxpDL1y;netral
0;@OposisiCerdas @veramustikaz Sambil berkuasa dia berbisnis pula. Sambil belagak tujuannya mengurangi gas karbon dia jualan kendaraan listrik pula. Rakyat kecil pesepeda motor dibebani ikutan bayar bunga hutang kereta cepat buatan china. Padahal mrk tdk turut menikmatinya. Dan dia tdk merasa jahat krnnya.;negatif
0;Baru aja kemarin liat bokem naik sepeda listrik di jalan raya yang bener bener bikin kagok motor mobil. Di tengah pelan bawanya bgezigzag berasa naik sepeda.;negatif
0;Semua anak usia sekolah yang sudah memiliki SIM diwajibkan memakai sepeda listrik tuh untuk menguransi penggunaan sepeda motor Dan konsumsi BBM. Ya kalau berani sih....nanti yg udah menang tender motor motor itu bakal dipancung pengusaha kalo berani ngelawan. Rusak emang.;negatif
1;nah ini kang @obby_kang_bubur bisa jadi alasan kenapa jualan motor listrik digenjot ;negatif
0;@ariansyaharbi rencana maumi kubelikan motor listrik ini;positif
0;Setor Uang Rp 2 Jutaan Motor Listrik Polytron Fox-R Langsung Diantar ke Rumah Syarat Kredit Anti Ribet https://t.co/PLxbqca19p;netral
0;@agusudarmansyah Karena jalan menuju tempat ngajar naik turun trs naiknya ampe 45an ° gak berani pake motor listrik... Matic aja takut... Masih lebih milih supra x 125 bang...;positif
0;@pakmul63 @msaid_didu @FPKSDPRRI @PKSejahtera Subsidi bbm dihilangkan agar masyarakat beralih ke transportasi listrik. yang punya perusahaan mobil motor listrik siapa opung? Motor listrik ngecasnya pake listrik eh tarif listrik pun semakin mahal. Yang kaya semakin maruk. Yang miskin semakin merungkuk;negatif
0;@agusudarmansyah jangan om nguntungin luhut mah kl motor listrik mending yg bbm aja jangan listrik;negatif
5;@iamputrabaguz @KhuzaimiEm19733 @denismalhotra Memang udh pake motor listrik? Trs mrk yg di daerah pedalaman gmn? Apa otak anda juga memikirkan rakyat yg di pedalaman? Listrik aja susah;negatif
0;@agusudarmansyah Kes aja bang utk tambhan modal usaha.. Motor listrik harus extra perawatannya.;negatif
0;@agusudarmansyah Pengen punya motor sendiri sdh lelah juga om hrs sewa motor listrik 50k/hari blm bayar kuotanya 25k/hari.75k/hari buat bisa ngojol.krn ga pny motor pribadi. Cuma dr ngojol aja penghasilanku om https://t.co/TzVLVQvAne;negatif
0;@agusudarmansyah Mending nyunatin bocah laki² terakhir kalo saya mah Bang daripada motor listrik. Tapi boleh lah motor listrik juga nanti Suzuki Hayati yg dipake sekarang buat nyunatin si Theo Hernandez https://t.co/PsHqYwQfZ3;negatif
0;@agusudarmansyah baru liat fisiknya sempet dengerin temen2 ada yg omongin motor listrik ini untuk harganya keliatan murah sih pak entah ya dgn servis dan purna jualnya;negatif
0;Dua Jenis Baterai Motor Listrik yang Perlu Anda Ketahui Agar Tak Gagal Paham https://t.co/jM5gR0NmhT;netral
0;@dmspn Ya gpp sih semoga sudah benar benar yakin bahwa paslon yg dipilih punya value dan nilai yg sama dengan pribadi masnya kl say angkat tangan denga kepemimpinan 9th terakhir ini naikin bmm tengah malem listrik naik terus harga panganan naik terus skrg pajak motor naik lg;positif
1;naik ojol motor listrik seru yah. gak ada suaranya kayak naik karpet terbang;negatif
0;@taosophie Luhut kalau ngomong pakai data napa sih...asal mangap aja . Emang motor listrik gk butuh listrik ?? Semakin banyak konsumsi listrik berdampak juga terhadap lingkungan. Baterai motor atau mobil ada masanya tdk seumur hidup harganya juga gak murah alias mahal.;negatif
0;@ribonk sepeda yg udh dipakein mesin mestinya (apapun alasannya) udh dikategoriin motor mesti punya sim stnk ngak bisa dipake bocil. aneh aja klo masih pada disebut sepeda listrik bukannya motor listrik sepeda ya dikayuh pake kaki bknnya pake mesin. tp yaa wakanda bebas sii ;negatif
3;Asosiasi Industri Sepeda Motor Listrik Indonesia (AISMOLI) memprediksi pasar motor listrik di Tanah Air akan terus tumbuh dari tahun ke tahun. https://t.co/ofhYAtVgOy;netral
0;Cek Sepeda Listrik Motor 48V Sepeda Listrik Dewasa Sepeda Motor Listrik Premium Mewah Model Terbaru 2023 dengan harga Rp1.077.000. Dapatkan di Shopee sekarang! https://t.co/iWnpFB4BvE https://t.co/20Qcc5meJQ;netral
0;Temukan dan dapatkan Sepeda motor listrik 1200W brushless magnet permanen kecepatan motor 55 km/jam kendaraan listrik mewah kelas atas hanya Rp9.395.100 di Shopee sekarang juga! https://t.co/Ewxysj7o4D #ShopeeID https://t.co/UXEVyZJ5cI;netral
45;COBLOS 02 !!! Dapat Bonus Pajak Motor BBM Meroket Harga BBM Meroket Harga Sembako Meroket Krn Subsidi² utk rakyat akan dikonsentrasikan utk Pembangunan IKN Kereta Cepat dan Mobil serta Motor Listrik. Solusinya utk makan nunggu Makan Siang Gratis dan Naik Sepeda Ontel saja !;negatif
0;@gothed Motor listrik ?;negatif
0;@CNNIndonesia Saya cuma mau motor listrik saya laku. Saya nggak jahat;negatif
0;Polisi wanita Ditlantas Polda Metro Jaya melakukan patroli di kawasan Monas - Bunderan HI menggunakan motor listrik #ev https://t.co/GeGjBSR8wd;netral
1;@kompascom Klu sdh mewacanakan itu sdh ada dlm pikiran. . Menambah pajak bbm mengalihkan ke subsidi motor listrik itu kejahatan state..;negatif
2;@OposisiCerdas Ngga jahat koq cuman kejam demi bisnis motor listrik kau. Paksa rakyat beralih dari BBM ke listrik emang beli motor ngga pake duit?;negatif
1;Cicilan motor listrik Honda EM1 e: di Solo dengan DP paling ringan Rp 4.700.000 dan paling tinggi Rp 8.500.000. https://t.co/gLcxnVaaXt;netral
0;Menyoroti perkembangan terkini industri kendaraan listrik di Indonesia Asosiasi Industri Motor Listrik Indonesia (Aismoli) memberikan pencerahan meng... https://t.co/1txVZQVaap;positif
1;dari bisnis tambang nikel sampe bisnis motor listrik.. gitu rakjel nggak boleh curiga sm konflik kepentingan adanya usulan pajak motor biasa?? https://t.co/LRQeMyh2e5;negatif
0;@VIVAcoid Yang ada gak ada yang bayar pajak makin banyak . Mau tau cara nya? jgn jual tuh motor bensin jual nya motor listrik aja.. kelar masalah. Atau cm pakai alasan pada pakai motor listrik? Sebenar nya emang mau naikin pajak ;negatif
1;@irwanka5 @Dyananjani89 @ganjarpranowo Ngurangi subsidi utk apa..? Lha wong mobil dan motor listrik malah disubsidi ugal ugalan kok. Belum lagi aneka subsidi seperti BLT Kartu prakerja dll.;negatif
0;AISMOLI Yakin Pasar Motor Listrik Indonesia Bakal Terbesar Ketiga Dunia Ini Alasannya https://t.co/bfa3L3l1o4;netral
0;@MasMasBiassaa Kmrn temen baru cerita ngerubah surat2 dari motor biasa ke motor listrik. Stnknya harus dirubah ke motor modifikasi dulu baru dari situ dirubah lagi ke motor listrik. Biaya sekitar 10jt. Kalo bisa dipersulit kenapa harus dipermudah?;negatif
0;Akwoakao batiba keinget kalo motor listrik ga bisa ngebut tp bgt d jalan gataunya motor listrik lebih cepet dari gua;negatif
0;OH IYA bokap multitalent semua bisa dilakuin cooking painting jahit/rajut service elektronik listrik yang error motor mobil bikin design interior bisa bangun rumah social butterfly pub speak bagus poll pet nya banyak dan rawatnya pinter dll! gabisa gua sebut semua;negatif
0;Cek Sepeda Listrik Motor 48V Sepeda Listrik Dewasa Sepeda Motor Listrik Premium Mewah Model Terbaru 2023 dengan harga Rp1.077.000. Dapatkan di Shopee sekarang! https://t.co/s6Yu2VNTFh https://t.co/h3LP6jlPzM;netral
0;Mau disuruh beli motor listrik kan krn bisnis lu untung;negatif
3;@OposisiCerdas Kebijakan itu banyak faktornya bukan satu satunya solusi hanya dengan menaikan pajak kendaraan kasian para pekerja yg mengandalkan kendaraan bermotor Tdk bs maksimal juga jika hanya mengandalkan motor listrik Banyak yg akan dirugikan jika pajak naik.;negatif
0;Turun Harga Setelah Dirakit di Indonesia MG Motor Indonesia telah menyediakan pabrik CKD untuk MG 4 EV dan MG ZS EV yang menjadikan kedua mobil listrik tersebut menjadi lebih terjangkau di Indonesia MG 4 EV Rp 433.000.000 MG ZS EV Rp 453.000.000 Tunggu apalagi? #MG4ev #luhut https://t.co/af9jULC4SL;netral
0;@CNNIndonesia Pak Luhut baik koq membantu usaha saudaranya yg jualan motor listrik supaya laku ;negatif
0;@CNNIndonesia Ada yg bisa ngitung ngga klo token listrik 20 rb dipotong utk charge motor listrik maks 4 jam/hari brapa hari isi ulang lagi ini diluar penggunaan lstrik yg lain ya;negatif
0;sepeda motor listrik Lipat sepeda listrik murah baterai mobil baterai lithium kendaraan listrik mobilitas kecil ultra-ringan penyesuaian ketinggian orang dewasa unisexFolding electric battery car dengan harga Rp3.800.000. Dapatkan di Shopee sekarang! https://t.co/18YWdqiOlm https://t.co/PaH83opWbr;netral
0;@susipudjiastuti Greenflation? Effect kita semua menuju ke motor listrik?;negatif
0;@VIVAcoid Yakrn yg produksi motor listrik itu perusahaan mu dan kronimu;negatif
0;LBP paling jahat se NKRI ...Faktanya pabrik motor listrik milik mu atau kroni mu tidak laku dijual akibat hampir semua wilayah banjir...maka nya pakai otak kalau bikin sesuatu yang menguntungkan pribadi mu.;negatif
0;Bengkel Spesialis Motor Listrik Ungkap Tipe-tipe Baterai Serta Kelebihan dan Kekurangan https://t.co/6R1tncJuuU;netral
0;Anjay deukeut.. i mean.. pls yang punya sepeda motor listrik jangan sesekali kali ke anak kalian.. ganggu perjalanan gue banget sumpah.. 11 12 kek angkot;negatif
0;@BaseBDG Motor listrik meresahkan;negatif
3;@CNNIndonesia @bdleonanda Gak jahat malah baik sekali bagi pemilik pabrik motor listrik.;negatif
0;Demi subsidi motor dan mobil listrik ;negatif
0;@ArcticNJMs Sore ini mau nggak? Kita ambil aja motor listrik para bocil yang lewat di jalan.;positif
0;@CNNIndonesia Makanya pada beli motor listrik dong. Biar motor bensin ga naek pajaknya;negatif
0;LUCU BGT AK DPET DRIVER MOTOR LISTRIK BERASA NAIM SEPEDAH ;negatif
0;@CNNIndonesia Semua demi motor listrik wkwkwwkwk;negatif
0;@tempodotco Pajak motor non listrik jadi dinaikin gak opung? Apa reschedule jadwal aja pasca pilpres ;negatif
0;@CoenDan nah betuuulll.. dikampungku juga byk sepeda listrik.. itu lbh bahaya mnrtku.. krn gak ada suaranya.. mana dia dg kecepatan motor pula.. yg naik bocil pula;negatif
0;Ya jahat orang sdh ada motor bgt mau diuba motor listrek..hrsnya lht kondisi rkyt kecilnya jg.wlpon diadakan motor listrik.yg gk perlu sprti itu..jgn hnya lht mengutungkan diri masing masing.;negatif
0;Cek Sepeda Listrik Motor 48V Sepeda Listrik Dewasa Sepeda Motor Listrik Premium Mewah Model Terbaru 2023 dengan harga Rp1.077.000. Dapatkan di Shopee sekarang! https://t.co/pUpq82jXIT https://t.co/5TZBIfvMdk;netral
0;@geloraco Memang opung ini orang nya gak bohong.. orang yang selalu benar benar akan membunuh rakyat.. selalu mau naikin pajak motor m .eee katanya pajaknya untuk subsidi mobil listrik..;negatif
0;Ajijah dan motor listrik Wirasaba https://t.co/1Z38FCk2Gu;netral
6;Kenapa terbebankan oleh kebutuhan yg masiv digunakan mayoritas rakyat kecil cabut saja subsidi motor listrik atau revitalisasi lagi dari pajak tambang yg sejati nya itu bisnis orang elite Sebenernya LBP ini menterinya rakyat menyeluruh atau menterinya para elite;negatif
0;@CNNIndonesia Biar laku penjualan motor listrik.;negatif
1;@CNNIndonesia Pajak Motor Bensin naik untuk Muluskan motor listrik kah????;negatif
0;@OposisiCerdas superjahat.....mikir dong opung bensin udah mahal pajak dinaikin...mo paksakan beli motor listrik .?..sori yeee!;negatif
0;Masih Fokus di Motor Bensin Suzuki Indonesia Belum Mau Hadirkan Motor Listrik https://t.co/KpGd6qzmdh;negatif
0;@CNNIndonesia Strategi utk dipaksa pindah ke motor listrik.. Ke arah mana sih?;negatif
0;@susipudjiastuti Pelan2 diarahin ke motor listrik ;negatif
0;Favorit Maling Ini Jenis Baterai Motor Listrik yang Sering Dicuri Harganya Setara Subsidi Pemerintah https://t.co/MQTV1oDGnn;negatif
0;@convomfs Kalau boriel naik motor listrik pindah stagenya;negatif
0;Cara Mengajukan Kredit Sepeda Motor Listrik Honda di FIFGROUP https://t.co/5LJsdCgXMv;netral
1;paslon mana yg bisa memudahkan gw beli iphone 15 256gb dan meniadakan bocil naik motor listrik tengah jalan raya gw coblos ga pake mikir;negatif
0;@convomfs kenapa gapake kendaraan kek motor atau sepeda listrik aja;negatif
0;bahagia tuh sesimple dapet gojek motor listrik ;negatif
1;@NyankoPtr @tubirfess Kalian ngeh jg ga sih adanya pembangunan cabang dan pabrik mobil listrik dan motor listrik? Tau gak kl pak Jokowi yg minta? Supaya apa? Supaya kita gak jual nikel dengan harga lebih murah. Org luar mau dpt nikel? Ya bangun pabrik di sini! Efeknya apa? Lapangan kerjanya naik;negatif
0;@mseow @convomfs Kenapa ga pakai scotter ato motor listrik sih !!;negatif
0;Ortuku : Kuliah saja gausah mikirin darimana biayanya Ortuku juga : Kebutuhan banyak beli ini itu itu adekmu belum bayar buku listrik wifi jatuh tempo semua bayar pajak motor juga belum beras gula juga abis duit darimana Me : Terus gue harus gimana elah ;negatif
0;Oh ini tuh momotoran gak sih? Kayak motor listrik disini. Sepeda tapi pake mesin (?) w pernah liat GD Jennie chanyeol kalo gak salah naik beginian https://t.co/jlKIiLCAbs;negatif
0;motor listrik emg horor ye;negatif
0;Ibu2 udahlah make motor listrik (you tau motor listrik gada suaranya kalo adapun tipis² bgt kaga kedengeran) lawan arah ngalkson kaga jalan raya pula. Kalo tadi ketabrak atau minimal kesenggol klean pasti tau siapa yg salah....;negatif
0;gua bete bgt klo dpt ojek yg motor listrik ajggg kaki gua sakit bgt sampe pincang tae;negatif
0;"@idextratime ingat DILANJUTKAN ingat omnibuslaw ingat LBP ingat Motor Listrik ingat BBM &amp; Pajak ingat Minyak Goreng ingat Kepala Desa 18thn ingat TWK Novel Baswedan ingat UU KPK ";negatif
0;Asosiasi Ungkap Masalah Motor Listrik Kurang Laku Meski ada Insentif Rp7 Juta https://t.co/Me95Hlnvec;netral
0;Alva Bakal Luncurkan Motor Listrik Terbaru di IIMS 2024 Intip Bocorannya https://t.co/hp0mqHm1pn;netral
1;Morris Garages (MG) Motor Indonesia disebut bakal memperkenalkan dua model mobil listrik terbaru pada ajang IIMS 2024. https://t.co/HCQ2dhmLrm;netral
0;Yuk pakai motor listrik! #plnmobile #motorlistrik #splu #stasiunpenyedialistrikumum;positif
0;Hayo siapa disini yang sudah pakai motor listrik untuk kendaraan sehari-hari. Selain biaya pemakaian sehari-hari lebih hemat motor nya juga lebih ramah lingkungan. Untuk pengisian ulang daya juga electrizen bisa manfaatkan fasilitas Stasiun Penyedia Listrik Umum (SPLU). https://t.co/IUK3DwKcEb;netral
0;PT @GrabID tolong driver ojol motor listrik dengan plat B 5847 TWA sengaja ingin mencelakai mobil saya tolong kasih kebijakan untuk driver ojol ini ya @GrabID https://t.co/f36xpvdBfo;positif
2;Fakta Motor Listrik Gibran Saat Kampanye di GBK Harga dan Pajak Murah Banget https://t.co/qbfcKnIQuY;netral
0;@sozis_kanpler Dr dlu lah. Ini lg proyek motor listrik klo? Kliatan siapa yg lg bermain.;negatif
0;Aismoli optimistis capai kuota insentif penjualan motor listrik 2024 https://t.co/ffBUOHcP0a;netral
0;Ojek online pengguna motor listrik mengaku belum mendapatkan respon khusus dari pihak produsen terkait kasus pencurian baterai https://t.co/rfWPx7og4f;positif
0;Aismoli minta insentif pembelian sepeda motor listrik dilanjutkan https://t.co/ApOiJvQrje;netral
0;@gibran_gen Yuk dukung kendaraan yang ramah lingkungan gunakan motor listrik sepeda listrik dan mobil listrik;netral
0;VMX News: GNCC Resmi Membuka Kelas Baru untuk Motor Trail Listrik https://t.co/cgDQ7xkUxL;netral
0;GIMANAA INII AKU KECANDUAN NAIK MOTOR LISTRIK;negatif
0;@mbakmbakrakus @tanyakanrl Ajaib banget.. kaga mau beli makanan di kereta yg tinggal bw makanan dr rmh aja keles.. ya kali bw rice cooker.. ga abis pikir otaknya dimana.. sekalian aja ngecharge motor listrik ;positif
1;Kejutan IIMS 2024 Motor Listrik Murah Green Tech VP Mirip Vespa Garansi Rangka 10 Tahun Jarak Tempuh 100 Km https://t.co/GXf5aMLEt8;netral
0;@gibran_gen motoran pake motor listrik buatan anak bangsa. keren bgt mas Gibran wehh;negatif
0;moment Gibran Masuk GBK Gunakan Motor Listrik Sport Buatan Indonesia #beritaterbaru #diswaysulsel https://t.co/Vh17E4b8Qr;netral
0;@gibran_gen motor listrik tuh ramah lingkungan bgt loh. keren emg mas Gibran;positif
0;@gibran_gen kece banget mas Gibran sm mba Selvy naik motor listrik;negatif
0;Gak sekalian ngecharge motor listrik lipat (btw is that a real thing?);negatif
0;@gibran_gen Mas Gibran pamerkan motor listrik buatan anak Indonesia nihhh;netral
0;@gibran_gen btw motor listrik yg mas Gibran pake itu buatan lokal lohh;negatif
2;Polytron Fox R punya performa yang tinggi untuk motor listrik dengan banderol Rp 13 5 juta rasanya bisa sangat diandalkan dan mumpuni https://t.co/CqQw97DQMv;netral
0;Ngendarain motor listrik susah juga jir ga susah si sebenarnya klo udh ngerti tapi masalah nya gw kaga ngarti;positif
0;@pro_gibran_ ituu sepeda motor listrik yaa keren banget karya anak bangsa;positif
2;@JessicaNeo4 Q beli motor listrik. Td q cb. Lumayan jauh jg n dr pergelangan tangan mpe ujung jariq item krn ga pake sarung tangan beb Q kalo butek pikiran obte liat yg ijo2 beb. Apalagi liat dollar mesti lgsg ilang butekq;negatif
28;Adalah yg mengalami naik motor listrik bs item dr pergelangan tangan mpe ke jari? Q ternyata lbh ndeso dr yg lahir didesa Ank SD ae udh biasa naik motor listrik sementara q Bru kali ini Pikiran butekq ilang liat yg ijo2 seharian ini https://t.co/TbdMR5NH46;negatif
0;Gue capek banget ngetawain iklan motor listrik po li tron anjir jokes nya di level gue (rendah banget);negatif
0;@pro_gibran_ Menggunakan motor listrik itu tidak hanya keren tapi juga membuktikan kepedulian terhadap lingkungan. Boncengan dengan ayang membuat momen ini semakin istimewa dan romantis nih;positif
0;Bagi pendukung 02 yg masih pake motor. Selamat yah jika Paslon anda menang pajaknya bakal naik buat subsidi Mobil listrik dan kereta cepat ;negatif
0;@cukutjembuur Tapi kan lu gak kemana2 naik motor bang. Ke warung depan naik motor. Sekalinya naik sepeda eh sepeda listrik hahahah;negatif
1;@Mustikadr396679 Gtw qaq. Masi touring kali dia pakai motor listrik @gibran_tweet;negatif
0;Investasi Yamaha di Start Up Sepeda Motor Listrik River - https://t.co/eFChoA4ISO https://t.co/v3yfPyDICH;netral
0;@pro_gibran_ Motor listrik ramah lingkungan on point dong;netral
0;@pro_gibran_ motor listrik buataan lokal ini weh;negatif
0;@tanyakanrl Ada2 aja orang manfaatin fasilitas untung bukan ngecharge motor listrik di kereta;negatif
0;motor listrik aneh banget gaada suara berasa lagi terbang;negatif
0;Gibran dan Istri Naik Motor Listrik ke Stadion GBK https://t.co/3yuPigBRYu;negatif
2;@ardhsta @jalanparis Woy namanya pemimpin harun ontime any reason is unacceptable. Gibran aja bela2in naik motor listrik buatan anak bangsa dan ontime. Karena harusnya schedule jam 3 tapi karena animo besar dan GBK serta komplek GBK sudah jd lautan massa maka dimajukan jd jam 2.;netral
0;Calon wakil presiden atau Cawapres Gibran Rakabuming Raka pakai motor listrik saat kampanye akbar di GBK Senayan Jakarta Sabtu 10 Februari 2024. Selengkapnya: https://t.co/x3RCqXTRjL ___ #100kpjcom #Motorlistrik #neugreen https://t.co/TQ2tYM4gNA;netral
0;United E-Motor: Dana IPO untuk Produksi Motor Listrik https://t.co/ii29zEYs6S via @Businessupdate.id;netral
0;Saya tahu banget siapa bupati tamzil yg ditangkap kpk. 2x masuk bui Ganjar dan Jokowi dipuja olehnya krn sama2 pdip. Skrg istrinya nyaleg masih dgn motor yg sama pdip. Kota ini setoran pajak cukai harian tinggi tp 2024 listrik padam masih sering terjadi https://t.co/bpBXx9hGug;negatif
0;@rebelli9n wkwk sial ini lucu bgt jgn sampe besok ada yg ngecharge motor listrik dalem kereta;negatif
0;Harga Lebih Murah dari Honda BeAT Segini Pajak Motor Sport Listrik Neu Green yang Ditunggangi Gibran https://t.co/JPwf5vW69Y;netral
0;Alasan Gibran Naik Motor Listrik ke Kampanye Akbar https://t.co/jQ8oGw6guu;netral
0;Buzzerp kismin . Kere. Hadiah koq cuma satu motor listrik yg harganya 3 jutaan..;negatif
0;yg bikin salut itu mereka kerenn kerenn ngerasain jauhnya jalan kaki huhu yg naik motor listrik yo jelas kalah;negatif
